timestamp,link_id,source_device,destination_device,source_interface,destination_interface,link_utilization,latency_ms,packet_loss,throughput_mbps,qos_priority,reachability,traffic_type,anomaly_flag
155,link_10,host_3,switch_2,interface_8,interface_3,26,12,0.2,452,5,1,http,0
156,link_1,host_1,switch_1,interface_1,interface_1,54,20,1.68,-99,2,1,http,0
156,link_2,host_2,switch_3,interface_2,interface_4,18,7,0.88,19,3,1,video,0
156,link_3,host_3,switch_1,interface_3,interface_7,12,6,0.08,303,4,1,voip,0
156,link_4,host_4,switch_3,interface_4,interface_10,40,17,1.28,492,5,1,file_transfer,0
156,link_5,host_5,switch_1,interface_5,interface_1,77,30,0.48,412,1,1,http,0
156,link_6,host_6,switch_3,interface_6,interface_4,89,34,1.68,136,2,1,video,0
156,link_7,host_1,switch_1,interface_7,interface_7,65,24,0.88,-80,3,1,voip,0
156,link_8,host_2,switch_3,interface_8,interface_10,27,10,0.08,-40,4,1,file_transfer,0
156,link_9,host_3,switch_1,interface_9,interface_1,10,5,1.28,221,5,1,http,0
156,link_10,host_4,switch_3,interface_10,interface_4,29,13,0.48,463,1,1,video,0
157,link_1,host_2,switch_2,interface_3,interface_2,50,20,1.96,-99,3,1,video,0
157,link_2,host_3,switch_4,interface_4,interface_5,16,7,1.16,36,4,1,voip,0
157,link_3,host_4,switch_2,interface_5,interface_8,13,6,0.36,323,5,1,file_transfer,0
157,link_4,host_5,switch_4,interface_6,interface_11,44,17,1.56,496,1,1,http,0
157,link_5,host_6,switch_2,interface_7,interface_2,80,31,0.76,397,2,1,video,0
157,link_6,host_1,switch_4,interface_8,interface_5,88,34,1.96,116,3,1,voip,0
157,link_7,host_2,switch_2,interface_9,interface_8,61,24,1.16,-87,4,1,file_transfer,0
157,link_8,host_3,switch_4,interface_10,interface_11,23,10,0.36,-27,5,1,http,0
157,link_9,host_4,switch_2,interface_11,interface_2,10,5,1.56,241,1,1,video,0
157,link_10,host_5,switch_4,interface_12,interface_5,33,13,0.76,472,2,1,voip,0
158,link_1,host_3,switch_3,interface_5,interface_3,46,19,0.24,-99,4,1,voip,0
158,link_2,host_4,switch_1,interface_6,interface_6,14,7,1.44,54,5,1,file_transfer,0
158,link_3,host_5,switch_3,interface_7,interface_9,15,6,0.64,342,1,1,http,0
158,link_4,host_6,switch_1,interface_8,interface_12,48,18,1.84,499,2,1,video,0
158,link_5,host_1,switch_3,interface_9,interface_3,82,31,1.04,381,3,1,voip,0
158,link_6,host_2,switch_1,interface_10,interface_6,87,34,0.24,96,4,1,file_transfer,0
158,link_7,host_3,switch_3,interface_11,interface_9,57,23,1.44,-92,5,1,http,0
158,link_8,host_4,switch_1,interface_12,interface_12,21,9,0.64,-13,1,1,video,0
158,link_9,host_5,switch_3,interface_1,interface_3,11,5,1.84,262,2,1,voip,0
158,link_10,host_6,switch_1,interface_2,interface_6,36,14,1.04,480,3,1,file_transfer,0
159,link_1,host_4,switch_4,interface_7,interface_4,42,18,0.52,-97,5,1,file_transfer,0
159,link_2,host_5,switch_2,interface_8,interface_7,12,6,1.72,73,1,1,http,0
159,link_3,host_6,switch_4,interface_9,interface_10,17,7,0.92,360,2,1,video,0
159,link_4,host_1,switch_2,interface_10,interface_1,52,19,0.12,499,3,1,voip,0
159,link_5,host_2,switch_4,interface_11,interface_4,84,32,1.32,363,4,1,file_transfer,0
159,link_6,host_3,switch_2,interface_12,interface_7,85,33,0.52,77,5,1,http,0
159,link_7,host_4,switch_4,interface_1,interface_10,53,22,1.72,-96,1,1,video,0
159,link_8,host_5,switch_2,interface_2,interface_1,18,9,0.92,2,2,1,voip,0
159,link_9,host_6,switch_4,interface_3,interface_4,12,5,0.12,283,3,1,file_transfer,0
159,link_10,host_1,switch_2,interface_4,interface_7,40,15,1.32,487,4,1,http,0
160,link_1,host_5,switch_1,interface_9,interface_5,38,17,0.8,-93,1,1,http,0
160,link_2,host_6,switch_3,interface_10,interface_8,11,6,0.0,92,2,1,video,0
160,link_3,host_1,switch_1,interface_11,interface_11,19,7,1.2,377,3,1,voip,0
160,link_4,host_2,switch_3,interface_12,interface_2,55,20,0.4,499,4,1,file_transfer,0
160,link_5,host_3,switch_1,interface_1,interface_5,86,32,1.6,345,5,1,http,0
160,link_6,host_4,switch_3,interface_2,interface_8,83,33,0.8,58,1,1,video,0
160,link_7,host_5,switch_1,interface_3,interface_11,49,22,0.0,-99,2,1,voip,0
160,link_8,host_6,switch_3,interface_4,interface_2,16,8,1.2,18,3,1,file_transfer,0
160,link_9,host_1,switch_1,interface_5,interface_5,13,5,0.4,302,4,1,http,0
160,link_10,host_2,switch_3,interface_6,interface_8,44,15,1.6,492,5,1,video,0
161,link_1,host_6,switch_2,interface_11,interface_6,34,17,1.08,-88,2,1,video,0
161,link_2,host_1,switch_4,interface_12,interface_9,10,6,0.28,112,3,1,voip,0
161,link_3,host_2,switch_2,interface_1,interface_12,22,7,1.48,394,4,1,file_transfer,0
161,link_4,host_3,switch_4,interface_2,interface_3,59,20,0.68,497,5,1,http,0
161,link_5,host_4,switch_2,interface_3,interface_6,87,33,1.88,327,1,1,video,0
161,link_6,host_5,switch_4,interface_4,interface_9,81,33,1.08,40,2,1,voip,0
161,link_7,host_6,switch_2,interface_5,interface_12,45,21,0.28,-99,3,1,file_transfer,0
161,link_8,host_1,switch_4,interface_6,interface_3,14,8,1.48,35,4,1,http,0
161,link_9,host_2,switch_2,interface_7,interface_6,15,5,0.68,322,5,1,video,0
161,link_10,host_3,switch_4,interface_8,interface_9,48,16,1.88,496,1,1,voip,0
162,link_1,host_1,switch_3,interface_1,interface_7,31,16,1.36,-82,3,1,voip,0
162,link_2,host_2,switch_1,interface_2,interface_10,10,5,0.56,132,4,1,file_transfer,0
162,link_3,host_3,switch_3,interface_3,interface_1,25,8,1.76,409,5,1,http,0
162,link_4,host_4,switch_1,interface_4,interface_4,63,21,0.96,493,1,1,video,0
162,link_5,host_5,switch_3,interface_5,interface_7,89,33,0.16,307,2,1,voip,0
162,link_6,host_6,switch_1,interface_6,interface_10,78,32,1.36,22,3,1,file_transfer,0
162,link_7,host_1,switch_3,interface_7,interface_1,41,20,0.56,-99,4,1,http,0
162,link_8,host_2,switch_1,interface_8,interface_4,12,7,1.76,53,5,1,video,0
162,link_9,host_3,switch_3,interface_9,interface_7,17,6,0.96,341,1,1,voip,0
162,link_10,host_4,switch_1,interface_10,interface_10,52,17,0.16,499,2,1,file_transfer,0
163,link_1,host_2,switch_4,interface_3,interface_8,27,15,1.64,-74,4,1,file_transfer,0
163,link_2,host_3,switch_2,interface_4,interface_11,10,5,0.84,153,5,1,http,0
163,link_3,host_4,switch_4,interface_5,interface_2,29,8,0.04,424,1,1,video,0
163,link_4,host_5,switch_2,interface_6,interface_5,67,22,1.24,488,2,1,voip,0
163,link_5,host_6,switch_4,interface_7,interface_8,89,33,0.44,288,3,1,file_transfer,0
163,link_6,host_1,switch_2,interface_8,interface_11,75,32,1.64,6,4,1,http,0
163,link_7,host_2,switch_4,interface_9,interface_2,37,19,0.84,-97,5,1,video,0
163,link_8,host_3,switch_2,interface_10,interface_5,11,7,0.04,72,1,1,voip,0
163,link_9,host_4,switch_4,interface_11,interface_8,20,6,1.24,359,2,1,file_transfer,0
163,link_10,host_5,switch_2,interface_12,interface_11,56,18,0.44,499,3,1,http,0
164,link_1,host_3,switch_1,interface_5,interface_9,24,14,1.92,-65,5,1,http,0
164,link_2,host_4,switch_3,interface_6,interface_12,10,5,1.12,174,1,1,video,0
164,link_3,host_5,switch_1,interface_7,interface_3,32,9,0.32,437,2,1,voip,0
164,link_4,host_6,switch_3,interface_8,interface_6,70,23,1.52,482,3,1,file_transfer,0
164,link_5,host_1,switch_1,interface_9,interface_9,89,34,0.72,267,4,1,http,0
164,link_6,host_2,switch_3,interface_10,interface_12,72,32,1.92,-9,5,1,video,0
164,link_7,host_3,switch_1,interface_11,interface_3,34,19,1.12,-93,1,1,voip,0
164,link_8,host_4,switch_3,interface_12,interface_6,10,6,0.32,91,2,1,file_transfer,0
164,link_9,host_5,switch_1,interface_1,interface_9,23,6,1.52,376,3,1,http,0
164,link_10,host_6,switch_3,interface_2,interface_12,60,18,0.72,499,4,1,video,0
165,link_1,host_4,switch_2,interface_7,interface_10,21,14,0.2,-55,1,1,video,0
165,link_2,host_5,switch_4,interface_8,interface_1,10,5,1.4,195,2,1,voip,0
165,link_3,host_6,switch_2,interface_9,interface_4,36,9,0.6,449,3,1,file_transfer,0
165,link_4,host_1,switch_4,interface_10,interface_7,74,23,1.8,474,4,1,http,0
165,link_5,host_2,switch_2,interface_11,interface_10,89,34,1.0,247,5,1,video,0
165,link_6,host_3,switch_4,interface_12,interface_1,68,31,0.2,-23,1,1,voip,0
165,link_7,host_4,switch_2,interface_1,interface_4,30,18,1.4,-89,2,1,file_transfer,0
165,link_8,host_5,switch_4,interface_2,interface_7,10,6,0.6,111,3,1,http,0
165,link_9,host_6,switch_2,interface_3,interface_10,26,7,1.8,393,4,1,video,0
165,link_10,host_1,switch_4,interface_4,interface_1,64,19,1.0,497,5,1,voip,0
166,link_1,host_5,switch_3,interface_9,interface_11,18,13,0.48,-43,2,1,voip,0
166,link_2,host_6,switch_1,interface_10,interface_2,12,5,1.68,216,3,1,file_transfer,0
166,link_3,host_1,switch_3,interface_11,interface_5,40,10,0.88,460,4,1,http,0
166,link_4,host_2,switch_1,interface_12,interface_8,77,24,0.08,465,5,1,video,0
166,link_5,host_3,switch_3,interface_1,interface_11,89,34,1.28,226,1,1,voip,0
166,link_6,host_4,switch_1,interface_2,interface_2,65,31,0.48,-37,2,1,file_transfer,0
166,link_7,host_5,switch_3,interface_3,interface_5,27,17,1.68,-82,3,1,http,0
166,link_8,host_6,switch_1,interface_4,interface_8,10,6,0.88,131,4,1,video,0
166,link_9,host_1,switch_3,interface_5,interface_11,29,7,0.08,408,5,1,voip,0
166,link_10,host_2,switch_1,interface_6,interface_2,68,20,1.28,494,1,0,file_transfer,0
167,link_1,host_6,switch_4,interface_11,interface_12,16,12,0.76,-30,3,1,file_transfer,0
167,link_2,host_1,switch_2,interface_12,interface_3,13,5,1.96,236,4,1,http,0
167,link_3,host_2,switch_4,interface_1,interface_6,44,10,1.16,470,5,1,video,0
167,link_4,host_3,switch_2,interface_2,interface_9,80,25,0.36,455,1,1,voip,0
167,link_5,host_4,switch_4,interface_3,interface_12,88,34,1.56,205,2,1,file_transfer,0
167,link_6,host_5,switch_2,interface_4,interface_3,61,30,0.76,-49,3,1,http,0
167,link_7,host_6,switch_4,interface_5,interface_6,23,16,1.96,-74,4,1,video,0
167,link_8,host_1,switch_2,interface_6,interface_9,10,5,1.16,152,5,1,voip,0
167,link_9,host_2,switch_4,interface_7,interface_12,33,7,0.36,423,1,0,file_transfer,0
167,link_10,host_3,switch_2,interface_8,interface_3,71,21,1.56,489,2,1,http,0
168,link_1,host_1,switch_1,interface_1,interface_1,14,12,1.04,-16,4,1,http,0
168,link_2,host_2,switch_3,interface_2,interface_4,15,5,0.24,257,5,1,video,0
168,link_3,host_3,switch_1,interface_3,interface_7,48,11,1.44,478,1,1,voip,0
168,link_4,host_4,switch_3,interface_4,interface_10,82,25,0.64,443,2,1,file_transfer,0
168,link_5,host_5,switch_1,interface_5,interface_1,87,34,1.84,184,3,1,http,0
168,link_6,host_6,switch_3,interface_6,interface_4,57,30,1.04,-60,4,1,video,0
168,link_7,host_1,switch_1,interface_7,interface_7,21,16,0.24,-65,5,1,voip,0
168,link_8,host_2,switch_3,interface_8,interface_10,11,5,1.44,173,1,0,file_transfer,0
168,link_9,host_3,switch_1,interface_9,interface_1,36,8,0.64,436,2,1,http,0
168,link_10,host_4,switch_3,interface_10,interface_4,74,21,1.84,482,3,1,video,0
169,link_1,host_2,switch_2,interface_3,interface_2,12,11,1.32,-1,5,1,video,0
169,link_2,host_3,switch_4,interface_4,interface_5,17,5,0.52,278,1,1,voip,0
169,link_3,host_4,switch_2,interface_5,interface_8,52,12,1.72,485,2,1,file_transfer,0
169,link_4,host_5,switch_4,interface_6,interface_11,84,26,0.92,430,3,1,http,0
169,link_5,host_6,switch_2,interface_7,interface_2,85,34,0.12,163,4,1,video,0
169,link_6,host_1,switch_4,interface_8,interface_5,53,29,1.32,-70,5,1,voip,0
169,link_7,host_2,switch_2,interface_9,interface_8,18,15,0.52,-55,1,0,file_transfer,0
169,link_8,host_3,switch_4,interface_10,interface_11,12,5,1.72,194,2,1,http,0
169,link_9,host_4,switch_2,interface_11,interface_2,40,8,0.92,449,3,1,video,0
169,link_10,host_5,switch_4,interface_12,interface_5,77,22,0.12,475,4,1,voip,0
170,link_1,host_3,switch_3,interface_5,interface_3,11,10,1.6,14,1,1,voip,0
170,link_2,host_4,switch_1,interface_6,interface_6,19,5,0.8,298,2,1,file_transfer,0
170,link_3,host_5,switch_3,interface_7,interface_9,55,12,2.0,491,3,1,http,0
170,link_4,host_6,switch_1,interface_8,interface_12,86,27,1.2,416,4,1,video,0
170,link_5,host_1,switch_3,interface_9,interface_3,83,34,0.4,142,5,1,voip,0
170,link_6,host_2,switch_1,interface_10,interface_6,49,28,1.6,-78,1,0,file_transfer,0
170,link_7,host_3,switch_3,interface_11,interface_9,16,14,0.8,-43,2,1,http,0
170,link_8,host_4,switch_1,interface_12,interface_12,13,5,0.0,215,3,1,video,0
170,link_9,host_5,switch_3,interface_1,interface_3,44,9,1.2,460,4,1,voip,0
170,link_10,host_6,switch_1,interface_2,interface_6,80,23,0.4,466,5,1,file_transfer,0
171,link_1,host_4,switch_4,interface_7,interface_4,10,10,1.88,31,2,1,file_transfer,0
171,link_2,host_5,switch_2,interface_8,interface_7,22,5,1.08,317,3,1,http,0
171,link_3,host_6,switch_4,interface_9,interface_10,59,13,0.28,495,4,1,video,0
171,link_4,host_1,switch_2,interface_10,interface_1,87,27,1.48,401,5,1,voip,0
171,link_5,host_2,switch_4,interface_11,interface_4,81,34,0.68,122,1,0,file_transfer,0
171,link_6,host_3,switch_2,interface_12,interface_7,45,28,1.88,-85,2,1,http,0
171,link_7,host_4,switch_4,interface_1,interface_10,14,13,1.08,-31,3,1,video,0
171,link_8,host_5,switch_2,interface_2,interface_1,15,5,0.28,236,4,1,voip,0
171,link_9,host_6,switch_4,interface_3,interface_4,48,10,1.48,470,5,1,file_transfer,0
171,link_10,host_1,switch_2,interface_4,interface_7,82,24,0.68,455,1,1,http,0
172,link_1,host_5,switch_1,interface_9,interface_5,10,9,0.16,49,3,1,http,0
172,link_2,host_6,switch_3,interface_10,interface_8,25,5,1.36,336,4,1,video,0
172,link_3,host_1,switch_1,interface_11,interface_11,63,14,0.56,498,5,1,voip,0
172,link_4,host_2,switch_3,interface_12,interface_2,89,28,1.76,385,1,0,file_transfer,0
172,link_5,host_3,switch_1,interface_1,interface_5,78,34,0.96,102,2,1,http,0
172,link_6,host_4,switch_3,interface_2,interface_8,41,27,0.16,-91,3,1,video,0
172,link_7,host_5,switch_1,interface_3,interface_11,12,13,1.36,-17,4,1,voip,0
172,link_8,host_6,switch_3,interface_4,interface_2,17,5,0.56,256,5,1,file_transfer,0
172,link_9,host_1,switch_1,interface_5,interface_5,52,10,1.76,478,1,1,http,0
172,link_10,host_2,switch_3,interface_6,interface_8,85,24,0.96,444,2,1,video,0
173,link_1,host_6,switch_2,interface_11,interface_6,10,9,0.44,67,4,1,video,0
173,link_2,host_1,switch_4,interface_12,interface_9,29,5,1.64,355,5,1,voip,0
173,link_3,host_2,switch_2,interface_1,interface_12,67,14,0.84,499,1,0,file_transfer,0
173,link_4,host_3,switch_4,interface_2,interface_3,89,29,0.04,368,2,1,http,0
173,link_5,host_4,switch_2,interface_3,interface_6,75,34,1.24,82,3,1,video,0
173,link_6,host_5,switch_4,interface_4,interface_9,37,27,0.44,-95,4,1,voip,0
173,link_7,host_6,switch_2,interface_5,interface_12,11,12,1.64,-2,5,1,file_transfer,0
173,link_8,host_1,switch_4,interface_6,interface_3,20,5,0.84,277,1,1,http,0
173,link_9,host_2,switch_2,interface_7,interface_6,56,11,0.04,485,2,1,video,0
173,link_10,host_3,switch_4,interface_8,interface_9,86,25,1.24,431,3,1,voip,0
174,link_1,host_1,switch_3,interface_1,interface_7,10,8,0.72,86,5,1,voip,0
174,link_2,host_2,switch_1,interface_2,interface_10,32,5,1.92,372,1,0,file_transfer,0
174,link_3,host_3,switch_3,interface_3,interface_1,70,15,1.12,499,2,1,http,0
174,link_4,host_4,switch_1,interface_4,interface_4,89,29,0.32,351,3,1,video,0
174,link_5,host_5,switch_3,interface_5,interface_7,72,34,1.52,63,4,1,voip,0
174,link_6,host_6,switch_1,interface_6,interface_10,34,26,0.72,-98,5,1,file_transfer,0
174,link_7,host_1,switch_3,interface_7,interface_1,10,11,1.92,13,1,1,http,0
174,link_8,host_2,switch_1,interface_8,interface_4,23,5,1.12,297,2,1,video,0
174,link_9,host_3,switch_3,interface_9,interface_7,60,11,0.32,491,3,1,voip,0
174,link_10,host_4,switch_1,interface_10,interface_10,88,26,1.52,417,4,1,file_transfer,0
175,link_1,host_2,switch_4,interface_3,interface_8,10,8,1.0,106,1,0,file_transfer,0
175,link_2,host_3,switch_2,interface_4,interface_11,36,5,0.2,389,2,1,http,0
175,link_3,host_4,switch_4,interface_5,interface_2,74,16,1.4,498,3,1,video,0
175,link_4,host_5,switch_2,interface_6,interface_5,89,30,0.6,332,4,1,voip,0
175,link_5,host_6,switch_4,interface_7,interface_8,68,34,1.8,45,5,1,file_transfer,0
175,link_6,host_1,switch_2,interface_8,interface_11,30,25,1.0,-99,1,1,http,0
175,link_7,host_2,switch_4,interface_9,interface_2,10,11,0.2,30,2,1,video,0
175,link_8,host_3,switch_2,interface_10,interface_5,26,5,1.4,316,3,1,voip,0
175,link_9,host_4,switch_4,interface_11,interface_8,64,12,0.6,495,4,1,file_transfer,0
175,link_10,host_5,switch_2,interface_12,interface_11,89,26,1.8,402,5,1,http,0
176,link_1,host_3,switch_1,interface_5,interface_9,12,7,1.28,126,2,1,http,0
176,link_2,host_4,switch_3,interface_6,interface_12,40,6,0.48,405,3,1,video,0
176,link_3,host_5,switch_1,interface_7,interface_3,77,17,1.68,494,4,1,voip,0
176,link_4,host_6,switch_3,interface_8,interface_6,89,30,0.88,313,5,1,file_transfer,0
176,link_5,host_1,switch_1,interface_9,interface_9,65,34,0.08,27,1,1,http,0
176,link_6,host_2,switch_3,interface_10,interface_12,27,24,1.28,-99,2,1,video,0
176,link_7,host_3,switch_1,interface_11,interface_3,10,10,0.48,48,3,1,voip,0
176,link_8,host_4,switch_3,interface_12,interface_6,29,5,1.68,335,4,1,file_transfer,0
176,link_9,host_5,switch_1,interface_1,interface_9,68,13,0.88,498,5,1,http,0
176,link_10,host_6,switch_3,interface_2,interface_12,89,27,0.08,386,1,1,video,0
177,link_1,host_4,switch_2,interface_7,interface_10,13,7,1.56,147,3,1,video,0
177,link_2,host_5,switch_4,interface_8,interface_1,44,6,0.76,420,4,1,voip,0
177,link_3,host_6,switch_2,interface_9,interface_4,80,17,1.96,490,5,1,file_transfer,0
177,link_4,host_1,switch_4,interface_10,interface_7,88,31,1.16,293,1,1,http,0
177,link_5,host_2,switch_2,interface_11,interface_10,61,34,0.36,10,2,1,video,0
177,link_6,host_3,switch_4,interface_12,interface_1,23,24,1.56,-98,3,1,voip,0
177,link_7,host_4,switch_2,interface_1,interface_4,10,10,0.76,66,4,1,file_transfer,0
177,link_8,host_5,switch_4,interface_2,interface_7,33,5,1.96,354,5,1,http,0
177,link_9,host_6,switch_2,interface_3,interface_10,71,13,1.16,499,1,1,video,0
177,link_10,host_1,switch_4,interface_4,interface_1,89,28,0.36,369,2,1,voip,0
178,link_1,host_5,switch_3,interface_9,interface_11,15,7,1.84,168,4,1,voip,0
178,link_2,host_6,switch_1,interface_10,interface_2,48,6,1.04,433,5,1,file_transfer,0
178,link_3,host_1,switch_3,interface_11,interface_5,82,18,0.24,484,1,1,http,0
178,link_4,host_2,switch_1,interface_12,interface_8,87,31,1.44,273,2,1,video,0
178,link_5,host_3,switch_3,interface_1,interface_11,57,34,0.64,-4,3,1,voip,0
178,link_6,host_4,switch_1,interface_2,interface_2,21,23,1.84,-95,4,1,file_transfer,0
178,link_7,host_5,switch_3,interface_3,interface_5,11,9,1.04,86,5,1,http,0
178,link_8,host_6,switch_1,interface_4,interface_8,36,5,0.24,371,1,1,video,0
178,link_9,host_1,switch_3,interface_5,interface_11,74,14,1.44,499,2,1,voip,0
178,link_10,host_2,switch_1,interface_6,interface_2,89,28,0.64,351,3,1,file_transfer,0
179,link_1,host_6,switch_4,interface_11,interface_12,17,6,0.12,189,5,1,file_transfer,0
179,link_2,host_1,switch_2,interface_12,interface_3,52,7,1.32,446,1,1,http,0
179,link_3,host_2,switch_4,interface_1,interface_6,84,19,0.52,477,2,1,video,0
179,link_4,host_3,switch_2,interface_2,interface_9,85,32,1.72,253,3,1,voip,0
179,link_5,host_4,switch_4,interface_3,interface_12,53,33,0.92,-19,4,1,file_transfer,0
179,link_6,host_5,switch_2,interface_4,interface_3,18,22,0.12,-90,5,1,http,0
179,link_7,host_6,switch_4,interface_5,interface_6,12,9,1.32,105,1,1,video,0
179,link_8,host_1,switch_2,interface_6,interface_9,40,5,0.52,388,2,1,voip,0
179,link_9,host_2,switch_4,interface_7,interface_12,77,15,1.72,498,3,1,file_transfer,0
179,link_10,host_3,switch_2,interface_8,interface_3,89,29,0.92,333,4,1,http,0
180,link_1,host_1,switch_1,interface_1,interface_1,19,6,0.4,210,1,1,http,0
180,link_2,host_2,switch_3,interface_2,interface_4,55,7,1.6,457,2,1,video,0
180,link_3,host_3,switch_1,interface_3,interface_7,86,20,0.8,468,3,1,voip,0
180,link_4,host_4,switch_3,interface_4,interface_10,83,32,0.0,232,4,1,file_transfer,0
180,link_5,host_5,switch_1,interface_5,interface_1,49,33,1.2,-33,5,1,http,0
180,link_6,host_6,switch_3,interface_6,interface_4,16,22,0.4,-84,1,1,video,0
180,link_7,host_1,switch_1,interface_7,interface_7,13,8,1.6,125,2,1,voip,0
180,link_8,host_2,switch_3,interface_8,interface_10,44,5,0.8,404,3,1,file_transfer,0
180,link_9,host_3,switch_1,interface_9,interface_1,80,15,0.0,495,4,1,http,0
180,link_10,host_4,switch_3,interface_10,interface_4,88,29,1.2,314,5,1,video,0
181,link_1,host_2,switch_2,interface_3,interface_2,22,6,0.68,231,2,1,video,0
181,link_2,host_3,switch_4,interface_4,interface_5,59,7,1.88,467,3,1,voip,0
181,link_3,host_4,switch_2,interface_5,interface_8,87,20,1.08,458,4,1,file_transfer,0
181,link_4,host_5,switch_4,interface_6,interface_11,81,33,0.28,211,5,1,http,0
181,link_5,host_6,switch_2,interface_7,interface_2,45,33,1.48,-46,1,1,video,0
181,link_6,host_1,switch_4,interface_8,interface_5,14,21,0.68,-77,2,1,voip,0
181,link_7,host_2,switch_2,interface_9,interface_8,15,8,1.88,146,3,1,file_transfer,0
181,link_8,host_3,switch_4,interface_10,interface_11,48,5,1.08,419,4,1,http,0
181,link_9,host_4,switch_2,interface_11,interface_2,82,16,0.28,490,5,1,video,0
181,link_10,host_5,switch_4,interface_12,interface_5,86,30,1.48,294,1,1,voip,0
182,link_1,host_3,switch_3,interface_5,interface_3,25,5,0.96,251,3,1,voip,0
182,link_2,host_4,switch_1,interface_6,interface_6,63,8,0.16,476,4,1,file_transfer,0
182,link_3,host_5,switch_3,interface_7,interface_9,89,21,1.36,447,5,1,http,0
182,link_4,host_6,switch_1,interface_8,interface_12,78,33,0.56,190,1,1,video,0
182,link_5,host_1,switch_3,interface_9,interface_3,41,32,1.76,-57,2,1,voip,0
182,link_6,host_2,switch_1,interface_10,interface_6,12,20,0.96,-68,3,1,file_transfer,0
182,link_7,host_3,switch_3,interface_11,interface_9,17,7,0.16,167,4,1,http,0
182,link_8,host_4,switch_1,interface_12,interface_12,52,6,1.36,433,5,1,video,0
182,link_9,host_5,switch_3,interface_1,interface_3,85,17,0.56,484,1,1,voip,0
182,link_10,host_6,switch_1,interface_2,interface_6,85,30,1.76,274,2,1,file_transfer,0
183,link_1,host_4,switch_4,interface_7,interface_4,29,5,1.24,272,4,1,file_transfer,0
183,link_2,host_5,switch_2,interface_8,interface_7,67,8,0.44,484,5,1,http,0
183,link_3,host_6,switch_4,interface_9,interface_10,89,22,1.64,434,1,1,video,0
183,link_4,host_1,switch_2,interface_10,interface_1,75,33,0.84,169,2,1,voip,0
183,link_5,host_2,switch_4,interface_11,interface_4,37,32,0.04,-67,3,1,file_transfer,0
183,link_6,host_3,switch_2,interface_12,interface_7,11,19,1.24,-58,4,1,http,0
183,link_7,host_4,switch_4,interface_1,interface_10,20,7,0.44,188,5,1,video,0
183,link_8,host_5,switch_2,interface_2,interface_1,56,6,1.64,445,1,1,voip,0
183,link_9,host_6,switch_4,interface_3,interface_4,86,18,0.84,477,2,1,file_transfer,0
183,link_10,host_1,switch_2,interface_4,interface_7,83,31,0.04,254,3,1,http,0
184,link_1,host_5,switch_1,interface_9,interface_5,32,5,1.52,292,5,1,http,0
184,link_2,host_6,switch_3,interface_10,interface_8,70,9,0.72,490,1,1,video,0
184,link_3,host_1,switch_1,interface_11,interface_11,89,23,1.92,420,2,1,voip,0
184,link_4,host_2,switch_3,interface_12,interface_2,72,34,1.12,148,3,1,file_transfer,0
184,link_5,host_3,switch_1,interface_1,interface_5,34,32,0.32,-76,4,1,http,0
184,link_6,host_4,switch_3,interface_2,interface_8,10,19,1.52,-47,5,1,video,0
184,link_7,host_5,switch_1,interface_3,interface_11,23,6,0.72,209,1,1,voip,0
184,link_8,host_6,switch_3,interface_4,interface_2,60,6,1.92,457,2,1,file_transfer,0
184,link_9,host_1,switch_1,interface_5,interface_5,88,18,1.12,468,3,1,http,0
184,link_10,host_2,switch_3,interface_6,interface_8,80,31,0.32,233,4,1,video,0
185,link_1,host_6,switch_2,interface_11,interface_6,36,5,1.8,312,1,1,video,0
185,link_2,host_1,switch_4,interface_12,interface_9,74,9,1.0,494,2,1,voip,0
185,link_3,host_2,switch_2,interface_1,interface_12,89,23,0.2,406,3,1,file_transfer,0
185,link_4,host_3,switch_4,interface_2,interface_3,68,34,1.4,128,4,1,http,0
185,link_5,host_4,switch_2,interface_3,interface_6,30,31,0.6,-83,5,1,video,0
185,link_6,host_5,switch_4,interface_4,interface_9,10,18,1.8,-34,1,1,voip,0
185,link_7,host_6,switch_2,interface_5,interface_12,26,6,1.0,230,2,1,file_transfer,0
185,link_8,host_1,switch_4,interface_6,interface_3,64,7,0.2,467,3,1,http,0
185,link_9,host_2,switch_2,interface_7,interface_6,89,19,1.4,458,4,1,video,0
185,link_10,host_3,switch_4,interface_8,interface_9,77,32,0.6,212,5,1,voip,0
186,link_1,host_1,switch_3,interface_1,interface_7,40,5,0.08,331,2,1,voip,0
186,link_2,host_2,switch_1,interface_2,interface_10,77,10,1.28,497,3,1,file_transfer,0
186,link_3,host_3,switch_3,interface_3,interface_1,89,24,0.48,390,4,1,http,0
186,link_4,host_4,switch_1,interface_4,interface_4,65,34,1.68,107,5,1,video,0
186,link_5,host_5,switch_3,interface_5,interface_7,27,31,0.88,-90,1,1,voip,0
186,link_6,host_6,switch_1,interface_6,interface_10,10,17,0.08,-21,2,1,file_transfer,0
186,link_7,host_1,switch_3,interface_7,interface_1,29,6,1.28,250,3,1,http,0
186,link_8,host_2,switch_1,interface_8,interface_4,68,7,0.48,476,4,1,video,0
186,link_9,host_3,switch_3,interface_9,interface_7,89,20,1.68,447,5,1,voip,0
186,link_10,host_4,switch_1,interface_10,interface_10,74,32,0.88,191,1,1,file_transfer,0
187,link_1,host_2,switch_4,interface_3,interface_8,44,5,0.36,350,3,1,file_transfer,0
187,link_2,host_3,switch_2,interface_4,interface_11,80,10,1.56,499,4,1,http,0
